listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
35034679,542545512,2019-10-06,14510010,Miguel-Angel,The host canceled this reservation 27 days before arrival. This is an automated posting.,Atención,0.0,Neutral ⚪
4627483,33451868,2015-05-28,1983426,Nathan,"Nice small studio flat but issues with the host who unfairly tried to accuse me of having broken the building elevator. It broke down while the concierge and I stepped in it, so I must have broken it(?!). Without trying to understand, the host accused me in a rude and aggressive manner. Very disappointing dishonesty. I recommend booking somewhere else to avoid issues. ",Atención,-0.2567283950617284,Negativo ❌
33136856,433415779,2019-04-06,199292933,Angie,Un lugar muy cómodo con todo lo que se necesita como utensilios y la conexión de wifi muy rápida.,Instalaciones,0.0,Neutral ⚪
855440,10729858,2014-03-04,11412280,Jamal,Just an ideal location and the apartment is fully equipped and full of natural light.... exactly as advertised. Highly recommended. ,Ubicación,0.36000000000000004,Positivo ✅
24713,49909723,2015-10-07,10743955,Jordan,We had a great trip in Buenos Aires in large part to Griselda's great apartment. Everything was as described. It is right in the heart of town in an excellent location. Griselda is very kind and the security staff are very kind and welcoming as well. We are quite happy with our selection and gratefull to Griselda for opening her apartment to us!,Ubicación,0.7075,Positivo ✅
34042933,460151039,2019-05-28,256827582,Carolina,La habitación es bastante amplia y cómoda. Muy recomendable,Instalaciones,0.0,Neutral ⚪
40286807,597969314,2020-01-26,123003576,Matías,"Un apartamento excelente para disfrutar de una estadía en Buenos Aires , cerca de todo . La zona muy segura",Ubicación,0.0,Neutral ⚪
5870865,458098675,2019-05-25,34759129,Bárbara,"El alojamiento de Pablo es tal cuál cómo se ve en las fotografías.
La vista es espectacular y el barrio inmejorable, cerca de transporte público, supermercados y muchos restaurantes y bares,  pero lejos del ruido. 
El departamento está muy bien equipado y es muy seguro además.
Pablo cómo siempre super disponible para ayudar y hacer grata la estadía. 
Gracias nuevamente Pablo por tu disposición y buena onda, hasta otra!!",Ubicación,0.5208333333333333,Positivo ✅
17218603,252428473,2018-04-10,129468177,Tábata,"Más de lo que esperaba. Un hermoso lugar en un barrio con muchas opciones. Maria Pía nos orientó en todo necesario.
Quedamos felices con la elección.",Ubicación,0.0,Neutral ⚪
35741677,617607955,2020-03-13,327152167,Sonia Regina,The host canceled this reservation 5 days before arrival. This is an automated posting.,Atención,0.0,Neutral ⚪
30931076,417527871,2019-02-27,18993243,Liam,"Emiliana’s Airbnb is a great place for a trip to Buenos Aires. The flat is bright lit and there is plenty of space for two people, balcony gets sunshine all afternoon. Very comfy and clean.

The location is good, it’s easy to walk to Palermo and you are close to metro and bus stations too. Loads of bars, cafes, restaurants.

Emiliana sends a really detailed list of tips for things to do and see which is very helpful.

Very good value.",Limpieza,0.4685,Positivo ✅
623706,216755252,2017-12-05,599115,Jonhnson,"Great place, close to everything in Palermo. Easy to communicate and coordinate. Would definitely stay again. ",Instalaciones,0.41111111111111115,Positivo ✅
30065796,511563018,2019-08-17,48481035,Laura,"Very nice place to stay. Right in the middle of a lot of restaurants and bars. Host was very nice,  friendly and helpful",Atención,0.44414285714285723,Positivo ✅
25425101,356498725,2018-12-08,142226110,Luis,"Departamento muy confortable, con todas las comodidades descriptas, la coordinacion con Clara fue muy buena. La ubicacion es excelente, muchos medios de transporte a muy pocas cuadras. 
Para tener en cuenta obra en construccion de edificio al lado del dormitorio del departamente que hacen mucho ruido. Igual desde las 17 a 07 horas todo tranquilo.",Instalaciones,0.0,Neutral ⚪
33364083,563305952,2019-11-12,212322136,Perla,Muy cómodo y en una ubicación excelente!!!,Instalaciones,0.0,Neutral ⚪
8422982,61089699,2016-01-31,3333163,Ado,I had a great experience staying at Anas place. The location is unbeatable and the room is nice. Ana and her brother are very friendly and helpful. I plan to return here next time i'm in BA. Thanks!,Ubicación,0.42750000000000005,Positivo ✅
39505733,562115345,2019-11-10,240441702,Esteban,"Muy lindo, cómodo y bien ubicado el depto, Flavia y Ramiro muy buena predisposición y buena onda ! Muy amables , hasta nos guardaron nuestro equipaje en su casa al día siguiente, sumamente recomendable !!",Atención,0.0,Neutral ⚪
23478258,500090055,2019-08-01,264743131,Alaide,"El departamento está perfectamente ubicado. Muchos colectivos y líneas de subte que se conectan con facilidad. Romi responde súper rápido, todas las facilidades están en el departamento. Lo recomiendo mucho!",Instalaciones,0.0,Neutral ⚪
78014,1735413,2012-07-17,2636318,Janet,"A very enjoyable stay in a safe and lively neighborhood.

This studio flat had everything I needed: a fast and stable wifi connection, a clean and serviceable kitchenette, a comfy bed, and a lovely little patio. The nights were very quiet.

Elbio Mariano was a great host; he always answered questions I sent via airbnb messaging nearly immediately and welcomed with with warmth. 

I definitely recommend this flat for a very comfortable stay in BA!",Limpieza,0.2618235930735931,Positivo ✅
29791765,487990901,2019-07-14,76599724,Maria Belen,"Carolina y su hija fueron muy amables. El departamento es hermoso, tal cual como se ve en las fotos. Está equipado como para vivir. Todo funciona a la perfección y esta muy limpio.El mejor depto que me he alojado en Airbnb. Muy recomendable!!!",Limpieza,0.0,Neutral ⚪
22873575,553222447,2019-10-23,222648240,Neri,"La habitación es muy cómoda, en las camas XXL que hay se duerme genial. Además, valoramos mucho la flexibilidad que tuvieron en cuanto al horario, la predisposición para responder rápidamente las consultas y la limpieza. Lo único que hay que tener en cuenta es la escalera. Estaría bueno que se ponga un tv aunque sea en el comedor. La ubicación es excelente. Lo recomiendo! Saludos",Instalaciones,0.0,Neutral ⚪
6989067,331410429,2018-10-02,38966933,Jon,"You can't beat this place. It's a great, new, and clean apartment, and it's location in Palermo is extremely convenient and close to numerous bars and restaurants. Alejandro is a great host too. He was quick to respond to any questions we had and even booked our 4:00am ride back to EZE airport. If you're coming to Buenos Aires, you'd be doing yourself a disservice if you don't stay here.",Limpieza,0.28892045454545456,Positivo ✅
5979273,127334386,2017-01-17,45403165,Nabila,Griselda es muy amable y cordial. Dio recomendaciones de lugares para visitar. El apartamento estaba limpio y tal cual aparece en las fotos. 100% recomendado.,Limpieza,0.0,Neutral ⚪
15757105,189376913,2017-09-01,16760754,Dustin,The location is great! I was able to walk most places. Great value for the area,Ubicación,0.7,Positivo ✅
17916831,229435808,2018-01-23,164161710,Andy,"María tiene su departamento en un punto muy estratégico de Buenos Aires en donde te podes desplazar rapidamente desde La Boca, Puerto Madero,a Las Cañitas y tenes transportes para llegar rápido al lugares como:Parque de la costa o San Isidro. Su casa está finamente decorada con estilo y distinción. La habitación es tranquila, silenciosa, limpia, grande y agradable. Coco es un gato travieso que conquista los corazones de todos que lo concem y María es um anfitriona maravillosa, fina, educada, buena onda y muy respetuosa de los espacios o en mi caso como yo que fue mi primera experiencia en la aplicación, fue muy atenciosa! Desde la habitación cuando la escuchas poner milongas parece que el tiempo vuelve atrás y sentis que estás en una casa con el verdadero espirito porteño. Un placer",Atención,0.0,Neutral ⚪
16206899,140038161,2017-03-27,4215157,Riccardo,"I enjoyed very much BA also thanks to this comfortable, clean and nice apartment.
It's in Palermo area, in a quite street, but close to Plaza Serrano where you can find a lot of restaurants and places&bar where you can spend some nice time: so it's perfect if you want to enjoy the BA atmosphere.
Marysol and MArcelo were very nice with me, receiving me in the best way and helping me with some indication about the city.
Grazie ragazzi!",Limpieza,0.5551515151515152,Positivo ✅
35945925,557247545,2019-10-31,30200398,Emma,Margarita is a lovely host. Her place was like home. She even let me use the washing machine... It was really convenient for my tango school in Almagro and across the road from a milonga I go to. It was super clean and I slept really well in the bed. I really recommend it.,Limpieza,0.3,Positivo ✅
20816745,215747019,2017-12-01,34126568,Lucie,"Traveling solo, Maria's apartment was the perfect setup. Biggest surprise: the view! Place was clean, safe and well-situated. About 15/20 minute walk to Recoleta and Palermo. Management was also super friendly and helpful when I needed something. Would definitely stay there again!",Limpieza,0.4291666666666667,Positivo ✅
3497955,204115139,2017-10-16,38404902,Jose Antonio,"Tal lo había pactado, estuvo Claudia para entregar el departamento al igual que a la salida. Fueron días de estada en un departamento muy confortable al que seguramente volveremos",Instalaciones,0.0,Neutral ⚪
1826469,445531616,2019-04-29,26378901,Adrian,"Julio a été un hôte très accueillant, aimable, et attentif à ce que le séjour se déroule parfaitement. L'appartement est situé dans un quartier très animé, avec de nombreux restaurants et commerces !",Instalaciones,0.0,Neutral ⚪
1633098,366854069,2019-01-03,23815499,Bruno,"Once again an excellent place to stay! Super central in terms of transit, clean and with all the amenities you'll need, and a super communicative and friendly host :)",Limpieza,0.41547619047619044,Positivo ✅
21398384,218543045,2017-12-13,21608261,Manuel,"El departamento es excelente, a pesar de ser un monoambiete es batante amplio. Cabe destacar que la decoración es muy buena. Gonzalo siempre estuvo antento a cualquier duda o requerimiento que se presento. Recomiendo 100% la estadia aqui.",Instalaciones,0.0,Neutral ⚪
24124033,327816127,2018-09-24,10562492,Ariel,"Lucas y su hermano tienen experiencia en atender huéspedes, son flexibles en los horarios.
La habitación y áreas comunes son tal como en las fotos, su terreza privada es agradable para sentarse a tomar algo.
Las camas son buenas pero pequeñas, de una plaza, para quiénes no estamos acostumbrados o somos gorditos... casi me caigo un par de veces.
En general la relación beneficio, ubicación/ precio es muy buena.
Lo recomiendo.",Precio/Calidad,0.05000000000000002,Neutral ⚪
32239898,446459899,2019-05-01,160114316,Cande,"El dpto es tal cual en las fotos, hasta mas grande de lo que se ve, super cómodo. La ubicación es espectacular, cerca de las paradas de colectivos y subtes y a 5 minutos caminando de Plaza Italia y los Bosques de Palermo. Federico su anfitrión es excelente. Fue muy amable en todo momento, pendiente de lo que necesitáramos. Tuvo en cuenta nuestros horarios de llegada y salida complicados por los horarios y se adapto a eso. Sin dudas volveremos a hospedarnos ahí la próxima vez!",Ubicación,0.41666666666666663,Positivo ✅
17495792,410612959,2019-02-10,125845072,Brian,"Belén was extremely responsive and easy to work with. Unfortunately in the dead of summer the A/C struggled to keep the second bedroom chilled, and we had issues with the internet which was a building wide issue, not directly related to her apartment. Overall I'd stay with her again.",Instalaciones,-0.06145833333333334,Neutral ⚪
